Animal Id,Lab ID,Average OD,Erysip.,sample type,UCID,Species,Herd,Area,Location,Year,Date,Month,Season,Age ,Sex,plate,
MX150,324/150,1.305,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX151,324/151,0.537,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX152,324/152,2.655,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX153,324/153,2.031,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX154,324/154,0.626,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX155,324/155,0.581,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX156,324/156,0.624,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX157,324/157,0.127,negative,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX158,324/158,0.09,negative,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX159,324/159,1.734,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX160,324/160,2.303,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX161,324/161,0.031,negative,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX162,324/162,0.117,negative,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX163,324/163,0.273,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX164,324/164,1.092,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX165,324/165,1.011,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX167,324/167,1.86,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX168,324/168,0.427,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX169,324/169,0.485,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,114,
MX171,324/171,0.11,negative,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,115,
MX172,324/172,2.259,high positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,115,
MX173,324/173,0.463,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,115,
MX174,324/174,0.567,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,115,
MX175,324/175,0.4,positive,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,115,
MX176,324/176,discrepant,repeat,filter paper,324,,,Cambridge Bay,,2014,,,summer,,,115,
MX170,331/170,0.414,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX180,331/180,1.049,high positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX181,331/181,0.53,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX182,331/182,1.549,high positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX183,331/183,3.169,high positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX184,331/184,0.273,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX185,331/185,0.53,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX186,331/186,1,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX187,331/187,0.379,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX188,331/188,0.475,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX189,331/189,0.691,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX190,331/190,3.009,high positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX191,331/191,0.76,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX192,331/192,0.741,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX193,331/193,1.266,high positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX194,331/194,0.436,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX195,331/195,3.039,high positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX196,331/196,0.504,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX197,331/197,0.932,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX198,331/198,1.277,high positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX202,331/202,0.576,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX204,331/204,0.963,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX205,331/205,0.306,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX206,331/206,0.407,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX207,331/207,0.906,positive,filter paper,331,,,Cambridge Bay,,2014,,,fall,,,115,
MX172,324/S/172,0.15,negative,serum,324,,,Cambridge Bay,,2014,,,summer,,,115,
15.07,Mx-414-002,1.203,high positive,serum,414,muskox,,,22,2015,,10,Fall,3,F,40,
15.08,Mx-414-004,0.187,positive,serum,414,muskox,,,22,2015,,10,Fall,Adult,F,40,
MX249,350/249,>20% diff,repeat,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX250,350/250,0.294,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX251,350/251,0.352,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX252,350/252,0.565,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX254,350/254,0.212,,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX255,350/255,1.796,high positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX258,350/258,0.323,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX259,350/259,0.455,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX260,350/260,1.745,high positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX261,350/261,0.529,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX262,350/262,0.42,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX265,350/265,0.22,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX272,350/272,0.366,positive,filter paper,350,,,Cambridge Bay,,2015,,,spring,,,40,
MX210,351/210,0.732,positive,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX211,351/211,0.17,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX212,351/212,2.574,high positive,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX213,351/213,2.901,high positive,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX215,351/215,0.164,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX216,351/216,0.152,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX217,351/217,0.049,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX218,351/218,0.094,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX219,351/219,0.095,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX220,351/220,0.102,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX222,351/222,0.074,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX236,351/236,0.055,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX238,351/238,0.038,negative,filter paper,351,,,Kugluktuk,,2015,,,wint/spring,,,116,
MX229,402A/229,0.143,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX311,402A/311,0.826,positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX312,402A/312,0.38,positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX315,402A/315,1.622,high positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX316,402A/316,0.127,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX317,402A/317,0.125,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX318,402A/318,0.171,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX319,402A/319,1.812,high positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX320,402A/320,2.909,high positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX323,402A/323,0.38,positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,116,
MX324,402A/324,0.269,,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX325,402A/325,0.358,positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX328,402A/328,1.899,high positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX329,402A/329,0.921,positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX333,402A/333,>20%-positive,repeat,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX343,402A/343,0.451,positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX344,402A/344,0.19,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX345,402A/345,21%-positive,repeat,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX346,402A/346,0.246,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX347,402A/347,3.196,high positive,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX348,402A/348,0.15,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX349,402A/349,0.145,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
MX351,402A/351,0.162,negative,filter paper,402A,,,Cambridge Bay,,2015,,,fall,,,117,
DMX01,358/01,0.321,positive,filter paper,358,,,Cambridge Bay,,2015,,,summer,,,117,
DMX02,358/02,0.215,negative,filter paper,358,,,Cambridge Bay,,2015,,,summer,,,117,
DMX04,358/04,0.1,negative,filter paper,358,,,Cambridge Bay,,2015,,,summer,,,117,
DMX05,358/05,0.042,negative,filter paper,358,,,Cambridge Bay,,2015,,,summer,,,117,
DMX06,358/06,1.469,high positive,filter paper,358,,,Cambridge Bay,,2015,,,summer,,,117,
DMX14,358/14,0.143,negative,filter paper,358,,,Cambridge Bay,,2015,,,summer,,,117,
DMX16,358/16,0.171,negative,filter paper,358,,,Cambridge Bay,,2015,,,summer,,,117,
MO21_2015,78,0.001,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO22_2015,79,2.204,positive,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO23_2015,80,0.285,positive,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO1/24_2015,81,0.044,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO25_2015,82,0.408,positive,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO26_2015,83,0.13,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO27_2015,84,0.022,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO14/28_2015,85,0.162,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO29_2015,86,0.079,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO30_2015,87,0.035,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO31_2015,88,0.054,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO32_2015,89,0.023,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO33_2015,90,0.043,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO34_2015,91,0.005,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MO35_2015,92,0.041,negative,,502,,,Zackenberg,,2015,,,,Adult,F,205,
MX268,397/268,0.839,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX269,397/269,2.983,high positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX270,397/270,0.517,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX271,397/271,2.483,high positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX274,397/274,0.378,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX275,397/275,0.573,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX276,397/276,0.625,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX280,397/280,0.642,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX356,397/356,0.249,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX357,397/357,0.081,negative,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX358,397/358,0.161,negative,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX359,397/359,1.053,high positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX360,397/360,2.967,high positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX361,397/361,0.448,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX362,397/362,0.229,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX363,397/363,0.289,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX364,397/364,0.388,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX365,397/365,0.582,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX367,397/367,0.548,positive,filter paper,397,,,Cambridge Bay,,2016,,,spring,,,205,
MX278,398/278,0.461,positive,filter paper,398,,,Cambridge Bay,,2016,,,spring,,,205,
MX366,399/366,discrepant,repeat,filter paper,399,,,Cambridge Bay,,2016,,,spring,,,205,
MX386,402B/386,0.232,negative,filter paper,402B,,,Kugluktuk,,2016,,,spring,,,205,
MX387,402B/387,0.12,negative,filter paper,402B,,,Kugluktuk,,2016,,,spring,,,205,
MX388,402B/388,0.042,negative,filter paper,402B,,,Kugluktuk,,2016,,,spring,,,205,
MX389,402B/389,21%-positive,repeat,filter paper,402B,,,Kugluktuk,,2016,,,spring,,,205,
MX264 (moose),418/264,0.11,negative,filter paper,418,,,Barthrst Inlet,,2016,,,spring,,,205,
MX371,428/371,0.224,negative,filter paper,428,,,Cambridge Bay,,2016,,,summer,,,205,
MX372,428/372,0.246,negative,filter paper,428,,,Cambridge Bay,,2016,,,summer,,,205,
MX373,428/373,0.39,positive,filter paper,428,,,Cambridge Bay,,2016,,,summer,,,205,
MX374,428/374,0.105,negative,filter paper,428,,,Cambridge Bay,,2016,,,summer,,,205,
MX375,428/375,0.594,positive,filter paper,428,,,Cambridge Bay,,2016,,,summer,,,205,
MX376,428/376,0.135,negative,filter paper,428,,,Cambridge Bay,,2016,,,summer,,,205,
MX278,398/S/278,discrepant,repeat,serum,398,,,Cambridge Bay,,2016,,,spring,,,205,
MX366,399/S/366,0.154,negative,serum,399,,,Cambridge Bay,,2016,,,spring,,,205,
YMu1609,11,0.235,negative,,507,,,Yukon,,2016,,,,Adult,F,207,
YMu1609,12,0.008,negative,,507,,,Yukon,,2016,,,,Adult,F,207,
YMu1610,13,0.093,negative,,507,,,Yukon,,2016,,,,Adult,F,207,
YMu1610,14,0.017,negative,,507,,,Yukon,,2016,,,,Adult,F,207,
YMu1614,15,0.255,negative,,507,,,Yukon,,2016,,,,Adult,F,207,
YMu1614,16,0.063,negative,,507,,,Yukon,,2016,,,,Adult,F,207,
2017002,17,0.034,negative,,500,,,Quebec,,2017,,,,Adult,M,204,
2017003,18,0.185,borderline positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017004,19,2.093,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017005,20,1.848,positive,,500,,,Quebec,,2017,,,,Young,F,204,
2017007,21,1.412,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017008,22,0.605,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017009,23,0.163,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017010,24,0.014,negative,,500,,,Quebec,,2017,,,,Young,M,204,
2017011,25,0.02,negative,,500,,,Quebec,,2017,,,,Young,F,204,
2017012,26,3.164,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017014,27,3.092,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017015,28,0.022,negative,,500,,,Quebec,,2017,,,,Adult,M,204,
2017016,29,0.13,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017017,30,0.373,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017018,31,3.121,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017019,32,0.01,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017020,33,0.177,borderline negative,,500,,,Quebec,,2017,,,,Adult,M,204,
2017119,34,0.011,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017120,35,0.005,negative,,500,,,Quebec,,2017,,,,Young,M,204,
2017121,36,0.237,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017122,37,0.006,negative,,500,,,Quebec,,2017,,,,Young,F,204,
2017123,38,0,negative,,500,,,Quebec,,2017,,,,Young,M,204,
2017125,39,0.021,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017128,40,3.103,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017129,41,0.355,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017130,42,0.002,negative,,500,,,Quebec,,2017,,,,Young,M,204,
2017131,43,0.001,negative,,500,,,Quebec,,2017,,,,Young,F,204,
2017132,44,1.06,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017133,45,0.711,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017134,46,0.002,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017135,47,0.786,positive,,500,,,Quebec,,2017,,,,Young,M,204,
2017136,48,0.018,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017137,49,0.041,negative,,500,,,Quebec,,2017,,,,Adult,M,204,
2017138,50,0.014,negative,,500,,,Quebec,,2017,,,,Young,M,204,
2017139,51,0.379,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017140,52,0.377,positive,,500,,,Quebec,,2017,,,,Adult,M,204,
2017141,53,0.019,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
2017142,54,1.575,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017143,55,3.063,positive,,500,,,Quebec,,2017,,,,Adult,F,204,
2017144,56,0.04,negative,,500,,,Quebec,,2017,,,,Young,F,204,
2017146,57,0.046,negative,,500,,,Quebec,,2017,,,,Adult,F,204,
MO23_2017,93,0.258,borderline positive,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO29_2017,94,0.032,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO30_2017,95,0.079,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO32_2017,96,0.034,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO34_2017,97,0.041,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO41_2017,98,0.002,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO42_2017,99,0.058,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO43_2017,100,0.041,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO44_2017,101,0.056,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO45_2017,102,0.123,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO46_2017,103,0.136,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO47_2017,104,3.168,positive,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO48_2017,105,0.135,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO49_2017,106,1.073,positive,,502,,,Zackenberg,,2017,,,,Adult,F,205,
MO5/50_2017,107,0.073,negative,,502,,,Zackenberg,,2017,,,,Adult,F,205,
YMU 1818,1,0.049,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1818,2,0.092,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1820,3,0.005,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1820,4,0.003,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1821,5,0.048,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1821,6,0.054,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1822,7,0.166,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1822,8,0.218,borderline positive,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1824,9,0.029,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
YMU 1824,10,0.009,negative,,507,,,Yukon,,2018,,,,Adult,F,207,
2017075,1,0.734,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017076,2,0.359,Borderline positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017077,3,3.52,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017078,4,0.941,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017081,5,3.101,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017082,6,1.22,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017083,7,0.279,Borderline positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017085,8,1.206,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2021046,9,0.082,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021047,10,3.349,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021048,11,0.184,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021049,12,0.283,Borderline positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021050,13,2.983,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021051,14,0.97,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021052,15,0.202,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021053,16,3.284,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021054,17,0.423,Borderline positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021055,18,0.113,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021057,19,3.471,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021058,20,0.12,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021059,21,2.171,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021060,22,0.126,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021061,23,0.107,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021062,24,2.047,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021063,25,0.078,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021064,26,0.141,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021065,27,2.514,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021066,28,0.098,Negative,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021067,29,0.876,Positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2021068,30,0.475,Borderline positive,serum,673,muskox,,Quebec,,2021,,,,,,324,
2017125,31,0.612,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017130,32,0.556,Positive,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017134,33,0.074,Negative,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017144,34,0.073,Negative,serum,673,muskox,,Quebec,,2017,,,,,,324,
2017146,35,0.103,Negative,serum,673,muskox,,Quebec,,2017,,,,,,324,
2019082,36,0.087,Negative,serum,673,muskox,,Quebec,,2019,,,,,,324,
2019092,37,0.249,Borderline negative,serum,673,muskox,,Quebec,,2019,,,,,,324,
2019093,38,0.146,Negative,serum,673,muskox,,Quebec,,2019,,,,,,324,
2022111,39,0.091,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022112,40,0.131,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022113,41,0.105,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022114,42,0.102,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022115,43,0.169,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022116,44,0.24,Borderline negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022117,45,0.154,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022118,46,2.451,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022119,47,0.934,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022120,48,1.056,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022121,49,2.479,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022122,50,0.127,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022123,51,0.125,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022124,52,0.536,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022125,53,0.64,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022127,54,0.102,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022128,55,1.655,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022129,56,0.111,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022130,57,1.808,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022131,58,3.451,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022132,59,0.719,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022134,60,0.341,Borderline positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022135,61,0.402,Borderline positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022136,62,3.463,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022137,63,3.378,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022138,64,0.078,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022139,65,0.189,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022140,66,0.158,Negative,serum,673,muskox,,Quebec,,2022,,,,,,324,
2022141,67,2.118,Positive,serum,673,muskox,,Quebec,,2022,,,,,,324,
2023019,68,0.398,Borderline positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023020,69,0.072,Negative,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023021,70,3.003,Positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023022,71,0.541,Positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023023,72,0.072,Negative,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023024,73,0.067,Negative,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023025,74,0.203,Negative,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023026,75,0.13,Negative,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023027,76,0.12,Negative,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023028,77,1.802,Positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023029,78,0.67,Positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023030,79,0.073,Negative,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023031,80,0.412,Borderline positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
2023032,81,0.763,Positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
2017136,82,3.248,Positive,serum,673,muskox,,Quebec,,2023,,,,,,324,
MOX 11105 - Adams,,0.659,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
